,class,in_file,out_file,x_min,y_min,x_max,y_max,x_center,y_center,width,height,class_id
3,screwdriver,./Data/screwdriver/7.jpg,./Data/screwdriver/7.png,0.12053571428571429,0.09821428571428571,0.8883928571428571,0.8526785714285714,0.5044642857142857,0.47544642857142855,0.7678571428571428,0.7544642857142857,565
4,screwdriver,./Data/screwdriver/3.jpg,./Data/screwdriver/3.png,0.008928571428571428,0.15178571428571427,0.9955357142857143,0.8883928571428571,0.5022321428571429,0.5200892857142857,0.9866071428571429,0.7366071428571428,565
5,screwdriver,./Data/screwdriver/1.jpg,./Data/screwdriver/1.png,0.022321428571428572,0.16517857142857142,0.9732142857142857,0.6428571428571429,0.49776785714285715,0.40401785714285715,0.9508928571428571,0.4776785714285715,565
6,screwdriver,./Data/screwdriver/2.jpg,./Data/screwdriver/2.png,0.11607142857142858,0.12053571428571429,0.9107142857142857,0.84375,0.5133928571428571,0.48214285714285715,0.7946428571428571,0.7232142857142857,565
7,screwdriver,./Data/screwdriver/8.jpg,./Data/screwdriver/8.png,0.125,0.03571428571428571,0.8571428571428571,0.9285714285714286,0.49107142857142855,0.48214285714285715,0.7321428571428571,0.8928571428571429,565
8,screwdriver,./Data/screwdriver/9.jpg,./Data/screwdriver/9.png,0.20535714285714285,0.04017857142857143,0.8482142857142857,0.9241071428571429,0.5267857142857143,0.48214285714285715,0.6428571428571428,0.8839285714285715,565
9,screwdriver,./Data/screwdriver/5.jpg,./Data/screwdriver/5.png,0.10267857142857142,0.12946428571428573,0.9107142857142857,0.8214285714285714,0.5066964285714286,0.47544642857142855,0.8080357142857143,0.6919642857142857,565
0,mink,./Data/mink/4.jpg,./Data/mink/4.png,0.21875,0.07142857142857142,0.9642857142857143,0.8973214285714286,0.5915178571428572,0.484375,0.7455357142857143,0.8258928571428572,566
1,mink,./Data/mink/10.jpg,./Data/mink/10.png,0.26785714285714285,0.3392857142857143,0.6116071428571429,0.8973214285714286,0.4397321428571429,0.6183035714285714,0.34375000000000006,0.5580357142857143,566
2,mink,./Data/mink/6.jpg,./Data/mink/6.png,0.24553571428571427,0.03571428571428571,0.9955357142857143,0.90625,0.6205357142857143,0.47098214285714285,0.75,0.8705357142857143,566
3,mink,./Data/mink/7.jpg,./Data/mink/7.png,0.12053571428571429,0.14285714285714285,0.6964285714285714,0.9776785714285714,0.40848214285714285,0.5602678571428571,0.5758928571428571,0.8348214285714286,566
4,mink,./Data/mink/3.jpg,./Data/mink/3.png,0.12946428571428573,0.16517857142857142,0.7053571428571429,0.8973214285714286,0.4174107142857143,0.53125,0.5758928571428572,0.7321428571428572,566
5,mink,./Data/mink/1.jpg,./Data/mink/1.png,0.15625,0.20089285714285715,0.9419642857142857,0.90625,0.5491071428571428,0.5535714285714286,0.7857142857142857,0.7053571428571428,566
6,mink,./Data/mink/2.jpg,./Data/mink/2.png,0.17410714285714285,0.06696428571428571,0.9732142857142857,0.9955357142857143,0.5736607142857143,0.53125,0.7991071428571428,0.9285714285714286,566
7,mink,./Data/mink/8.jpg,./Data/mink/8.png,0.12053571428571429,0.36607142857142855,0.9151785714285714,0.8348214285714286,0.5178571428571428,0.6004464285714286,0.7946428571428571,0.46875000000000006,566
8,mink,./Data/mink/9.jpg,./Data/mink/9.png,0.05803571428571429,0.15178571428571427,0.8794642857142857,0.71875,0.46875,0.43526785714285715,0.8214285714285714,0.5669642857142857,566
9,mink,./Data/mink/5.jpg,./Data/mink/5.png,0.049107142857142856,0.17410714285714285,0.7767857142857143,0.8973214285714286,0.4129464285714286,0.5357142857142857,0.7276785714285714,0.7232142857142858,566
0,porcupine,./Data/porcupine/4.jpg,./Data/porcupine/4.png,0.10267857142857142,0.3125,0.8526785714285714,0.8839285714285714,0.4776785714285714,0.5982142857142857,0.75,0.5714285714285714,567
1,porcupine,./Data/porcupine/10.jpg,./Data/porcupine/10.png,0.15625,0.13839285714285715,0.8080357142857143,0.9642857142857143,0.48214285714285715,0.5513392857142857,0.6517857142857143,0.8258928571428572,567
2,porcupine,./Data/porcupine/6.jpg,./Data/porcupine/6.png,0.21875,0.20089285714285715,0.8794642857142857,0.8080357142857143,0.5491071428571428,0.5044642857142857,0.6607142857142857,0.6071428571428572,567
3,porcupine,./Data/porcupine/7.jpg,./Data/porcupine/7.png,0.24553571428571427,0.16964285714285715,0.8571428571428571,0.7142857142857143,0.5513392857142857,0.4419642857142857,0.6116071428571428,0.5446428571428572,567
4,porcupine,./Data/porcupine/3.jpg,./Data/porcupine/3.png,0.39732142857142855,0.08035714285714286,0.9732142857142857,0.9955357142857143,0.6852678571428571,0.5379464285714286,0.5758928571428572,0.9151785714285714,567
5,porcupine,./Data/porcupine/1.jpg,./Data/porcupine/1.png,0.07142857142857142,0.22321428571428573,0.6741071428571429,0.8839285714285714,0.37276785714285715,0.5535714285714286,0.6026785714285715,0.6607142857142857,567
6,porcupine,./Data/porcupine/2.jpg,./Data/porcupine/2.png,0.08035714285714286,0.044642857142857144,0.7678571428571429,0.9508928571428571,0.4241071428571429,0.4977678571428571,0.6875,0.90625,567
7,porcupine,./Data/porcupine/8.jpg,./Data/porcupine/8.png,0.6026785714285714,0.24107142857142858,0.8883928571428571,0.7857142857142857,0.7455357142857142,0.5133928571428571,0.2857142857142857,0.5446428571428571,567
8,porcupine,./Data/porcupine/9.jpg,./Data/porcupine/9.png,0.4642857142857143,0.17857142857142858,0.9955357142857143,0.8794642857142857,0.7299107142857143,0.5290178571428571,0.53125,0.7008928571428571,567
9,porcupine,./Data/porcupine/5.jpg,./Data/porcupine/5.png,0.04017857142857143,0.12053571428571429,0.78125,0.875,0.4107142857142857,0.49776785714285715,0.7410714285714286,0.7544642857142857,567
0,nail_scissor,./Data/nail_scissor/4.jpg,./Data/nail_scissor/4.png,0.15178571428571427,0.22767857142857142,0.8705357142857143,0.8169642857142857,0.5111607142857143,0.5223214285714286,0.71875,0.5892857142857143,568
1,nail_scissor,./Data/nail_scissor/10.jpg,./Data/nail_scissor/10.png,0.13839285714285715,0.2767857142857143,0.875,0.8348214285714286,0.5066964285714286,0.5558035714285714,0.7366071428571428,0.5580357142857143,568
2,nail_scissor,./Data/nail_scissor/6.jpg,./Data/nail_scissor/6.png,0.16964285714285715,0.03571428571428571,0.8035714285714286,0.9955357142857143,0.4866071428571429,0.515625,0.6339285714285714,0.9598214285714286,568
3,nail_scissor,./Data/nail_scissor/7.jpg,./Data/nail_scissor/7.png,0.16517857142857142,0.19196428571428573,0.96875,0.7232142857142857,0.5669642857142857,0.4575892857142857,0.8035714285714286,0.53125,568
4,nail_scissor,./Data/nail_scissor/3.jpg,./Data/nail_scissor/3.png,0.20535714285714285,0.3169642857142857,0.8348214285714286,0.84375,0.5200892857142857,0.5803571428571428,0.6294642857142858,0.5267857142857143,568
5,nail_scissor,./Data/nail_scissor/1.jpg,./Data/nail_scissor/1.png,0.26339285714285715,0.15625,0.9553571428571429,0.7723214285714286,0.609375,0.4642857142857143,0.6919642857142858,0.6160714285714286,568
6,nail_scissor,./Data/nail_scissor/2.jpg,./Data/nail_scissor/2.png,0.30357142857142855,0.23214285714285715,0.7723214285714286,0.7142857142857143,0.5379464285714286,0.4732142857142857,0.46875000000000006,0.48214285714285715,568
7,nail_scissor,./Data/nail_scissor/8.jpg,./Data/nail_scissor/8.png,0.17857142857142858,0.16071428571428573,0.9553571428571429,0.6696428571428571,0.5669642857142857,0.4151785714285714,0.7767857142857143,0.5089285714285714,568
8,nail_scissor,./Data/nail_scissor/9.jpg,./Data/nail_scissor/9.png,0.18303571428571427,0.10714285714285714,0.875,0.7991071428571429,0.5290178571428571,0.453125,0.6919642857142857,0.6919642857142858,568
9,nail_scissor,./Data/nail_scissor/5.jpg,./Data/nail_scissor/5.png,0.026785714285714284,0.20535714285714285,0.9553571428571429,0.7410714285714286,0.4910714285714286,0.4732142857142857,0.9285714285714286,0.5357142857142858,568
0,spoonbill,./Data/spoonbill/4.jpg,./Data/spoonbill/4.png,0.42410714285714285,0.2767857142857143,0.78125,0.9285714285714286,0.6026785714285714,0.6026785714285714,0.35714285714285715,0.6517857142857143,569
1,spoonbill,./Data/spoonbill/10.jpg,./Data/spoonbill/10.png,0.17857142857142858,0.17410714285714285,0.5401785714285714,0.71875,0.359375,0.4464285714285714,0.3616071428571428,0.5446428571428572,569
2,spoonbill,./Data/spoonbill/6.jpg,./Data/spoonbill/6.png,0.18303571428571427,0.06696428571428571,0.8392857142857143,0.9955357142857143,0.5111607142857143,0.53125,0.65625,0.9285714285714286,569
3,spoonbill,./Data/spoonbill/7.jpg,./Data/spoonbill/7.png,0.08035714285714286,0.25,0.875,0.9375,0.47767857142857145,0.59375,0.7946428571428571,0.6875,569
4,spoonbill,./Data/spoonbill/3.jpg,./Data/spoonbill/3.png,0.15625,0.29464285714285715,0.9241071428571429,0.8035714285714286,0.5401785714285714,0.5491071428571429,0.7678571428571429,0.5089285714285714,569
5,spoonbill,./Data/spoonbill/1.jpg,./Data/spoonbill/1.png,0.4107142857142857,0.3794642857142857,0.7901785714285714,0.8258928571428571,0.6004464285714286,0.6026785714285714,0.3794642857142857,0.4464285714285714,569
6,spoonbill,./Data/spoonbill/2.jpg,./Data/spoonbill/2.png,0.2544642857142857,0.049107142857142856,0.8258928571428571,0.7633928571428571,0.5401785714285714,0.40625,0.5714285714285714,0.7142857142857142,569
7,spoonbill,./Data/spoonbill/8.jpg,./Data/spoonbill/8.png,0.38839285714285715,0.13839285714285715,0.7991071428571429,0.9107142857142857,0.59375,0.5245535714285714,0.41071428571428575,0.7723214285714286,569
8,spoonbill,./Data/spoonbill/9.jpg,./Data/spoonbill/9.png,0.14285714285714285,0.24553571428571427,0.9017857142857143,0.8482142857142857,0.5223214285714286,0.546875,0.7589285714285714,0.6026785714285714,569
9,spoonbill,./Data/spoonbill/5.jpg,./Data/spoonbill/5.png,0.18303571428571427,0.21875,0.9285714285714286,0.8794642857142857,0.5558035714285714,0.5491071428571428,0.7455357142857143,0.6607142857142857,569
0,lorikeet,./Data/lorikeet/4.jpg,./Data/lorikeet/4.png,0.0,0.03571428571428571,0.6517857142857143,0.9955357142857143,0.32589285714285715,0.515625,0.6517857142857143,0.9598214285714286,570
1,lorikeet,./Data/lorikeet/10.jpg,./Data/lorikeet/10.png,0.21428571428571427,0.13839285714285715,0.8035714285714286,0.9196428571428571,0.5089285714285714,0.5290178571428571,0.5892857142857143,0.78125,570
2,lorikeet,./Data/lorikeet/6.jpg,./Data/lorikeet/6.png,0.20089285714285715,0.08928571428571429,0.6964285714285714,0.9642857142857143,0.4486607142857143,0.5267857142857143,0.49553571428571425,0.875,570
3,lorikeet,./Data/lorikeet/7.jpg,./Data/lorikeet/7.png,0.20535714285714285,0.19196428571428573,0.9330357142857143,0.9955357142857143,0.5691964285714286,0.59375,0.7276785714285714,0.8035714285714286,570
4,lorikeet,./Data/lorikeet/3.jpg,./Data/lorikeet/3.png,0.03125,0.10714285714285714,0.8571428571428571,0.9508928571428571,0.44419642857142855,0.5290178571428571,0.8258928571428571,0.84375,570
5,lorikeet,./Data/lorikeet/1.jpg,./Data/lorikeet/1.png,0.2767857142857143,0.11160714285714286,0.8616071428571429,0.9285714285714286,0.5691964285714286,0.5200892857142857,0.5848214285714286,0.8169642857142857,570
6,lorikeet,./Data/lorikeet/2.jpg,./Data/lorikeet/2.png,0.23214285714285715,0.07142857142857142,0.59375,0.9553571428571429,0.4129464285714286,0.5133928571428572,0.36160714285714285,0.8839285714285715,570
7,lorikeet,./Data/lorikeet/8.jpg,./Data/lorikeet/8.png,0.03125,0.13839285714285715,0.84375,0.9821428571428571,0.4375,0.5602678571428571,0.8125,0.84375,570
8,lorikeet,./Data/lorikeet/9.jpg,./Data/lorikeet/9.png,0.3705357142857143,0.23214285714285715,0.9285714285714286,0.8080357142857143,0.6495535714285714,0.5200892857142857,0.5580357142857143,0.5758928571428572,570
9,lorikeet,./Data/lorikeet/5.jpg,./Data/lorikeet/5.png,0.05357142857142857,0.12946428571428573,0.53125,0.9419642857142857,0.2924107142857143,0.5357142857142857,0.47767857142857145,0.8125,570
0,african_grey,./Data/african_grey/4.jpg,./Data/african_grey/4.png,0.25,0.16964285714285715,0.7901785714285714,0.8526785714285714,0.5200892857142857,0.5111607142857143,0.5401785714285714,0.6830357142857142,571
1,african_grey,./Data/african_grey/10.jpg,./Data/african_grey/10.png,0.022321428571428572,0.14732142857142858,0.9732142857142857,0.8794642857142857,0.49776785714285715,0.5133928571428571,0.9508928571428571,0.7321428571428571,571
2,african_grey,./Data/african_grey/6.jpg,./Data/african_grey/6.png,0.22321428571428573,0.11607142857142858,0.9464285714285714,0.96875,0.5848214285714286,0.5424107142857143,0.7232142857142857,0.8526785714285714,571
3,african_grey,./Data/african_grey/7.jpg,./Data/african_grey/7.png,0.22767857142857142,0.08482142857142858,0.5982142857142857,0.8526785714285714,0.41294642857142855,0.46875,0.3705357142857143,0.7678571428571428,571
4,african_grey,./Data/african_grey/3.jpg,./Data/african_grey/3.png,0.28125,0.2857142857142857,0.6517857142857143,0.9955357142857143,0.46651785714285715,0.640625,0.3705357142857143,0.7098214285714286,571
5,african_grey,./Data/african_grey/1.jpg,./Data/african_grey/1.png,0.2857142857142857,0.05803571428571429,0.7276785714285714,0.8839285714285714,0.5066964285714286,0.47098214285714285,0.4419642857142857,0.8258928571428571,571
6,african_grey,./Data/african_grey/2.jpg,./Data/african_grey/2.png,0.11607142857142858,0.06696428571428571,0.9151785714285714,0.8928571428571429,0.515625,0.4799107142857143,0.7991071428571428,0.8258928571428572,571
7,african_grey,./Data/african_grey/8.jpg,./Data/african_grey/8.png,0.1875,0.09375,0.7767857142857143,0.9285714285714286,0.48214285714285715,0.5111607142857143,0.5892857142857143,0.8348214285714286,571
8,african_grey,./Data/african_grey/9.jpg,./Data/african_grey/9.png,0.5625,0.20089285714285715,0.7142857142857143,0.8392857142857143,0.6383928571428572,0.5200892857142857,0.1517857142857143,0.6383928571428572,571
9,african_grey,./Data/african_grey/5.jpg,./Data/african_grey/5.png,0.20535714285714285,0.23214285714285715,0.8080357142857143,0.625,0.5066964285714286,0.4285714285714286,0.6026785714285714,0.39285714285714285,571
0,carousel,./Data/carousel/4.jpg,./Data/carousel/4.png,0.08035714285714286,0.09375,0.90625,0.8883928571428571,0.49330357142857145,0.49107142857142855,0.8258928571428571,0.7946428571428571,572
1,carousel,./Data/carousel/10.jpg,./Data/carousel/10.png,0.11607142857142858,0.13392857142857142,0.9642857142857143,0.8571428571428571,0.5401785714285714,0.49553571428571425,0.8482142857142857,0.7232142857142857,572
2,carousel,./Data/carousel/6.jpg,./Data/carousel/6.png,0.15625,0.09375,0.8125,0.9508928571428571,0.484375,0.5223214285714286,0.65625,0.8571428571428571,572
3,carousel,./Data/carousel/7.jpg,./Data/carousel/7.png,0.11160714285714286,0.09375,0.8035714285714286,0.8125,0.45758928571428575,0.453125,0.6919642857142857,0.71875,572
4,carousel,./Data/carousel/3.jpg,./Data/carousel/3.png,0.12053571428571429,0.05803571428571429,0.8526785714285714,0.8080357142857143,0.48660714285714285,0.4330357142857143,0.7321428571428571,0.75,572
5,carousel,./Data/carousel/1.jpg,./Data/carousel/1.png,0.25892857142857145,0.0625,0.7678571428571429,0.7276785714285714,0.5133928571428572,0.3950892857142857,0.5089285714285714,0.6651785714285714,572
6,carousel,./Data/carousel/2.jpg,./Data/carousel/2.png,0.07142857142857142,0.07142857142857142,0.7410714285714286,0.9375,0.40625,0.5044642857142857,0.6696428571428572,0.8660714285714286,572
7,carousel,./Data/carousel/8.jpg,./Data/carousel/8.png,0.10714285714285714,0.08035714285714286,0.9330357142857143,0.9955357142857143,0.5200892857142857,0.5379464285714286,0.8258928571428572,0.9151785714285714,572
8,carousel,./Data/carousel/9.jpg,./Data/carousel/9.png,0.09375,0.08928571428571429,0.8928571428571429,0.8571428571428571,0.49330357142857145,0.4732142857142857,0.7991071428571429,0.7678571428571428,572
9,carousel,./Data/carousel/5.jpg,./Data/carousel/5.png,0.125,0.05803571428571429,0.8392857142857143,0.9419642857142857,0.48214285714285715,0.5,0.7142857142857143,0.8839285714285714,572
0,acorn,./Data/acorn/4.jpg,./Data/acorn/4.png,0.29910714285714285,0.38392857142857145,0.5267857142857143,0.5892857142857143,0.4129464285714286,0.4866071428571429,0.22767857142857145,0.20535714285714285,573
1,acorn,./Data/acorn/10.jpg,./Data/acorn/10.png,0.19196428571428573,0.29017857142857145,0.9107142857142857,0.7767857142857143,0.5513392857142857,0.5334821428571429,0.71875,0.48660714285714285,573
2,acorn,./Data/acorn/6.jpg,./Data/acorn/6.png,0.24553571428571427,0.11607142857142858,0.9330357142857143,0.8526785714285714,0.5892857142857143,0.484375,0.6875,0.7366071428571428,573
3,acorn,./Data/acorn/7.jpg,./Data/acorn/7.png,0.08928571428571429,0.03571428571428571,0.9419642857142857,0.9017857142857143,0.515625,0.46875,0.8526785714285714,0.8660714285714286,573
4,acorn,./Data/acorn/3.jpg,./Data/acorn/3.png,0.08928571428571429,0.29017857142857145,0.6964285714285714,0.7098214285714286,0.39285714285714285,0.5,0.6071428571428571,0.41964285714285715,573
5,acorn,./Data/acorn/1.jpg,./Data/acorn/1.png,0.25892857142857145,0.09821428571428571,0.7901785714285714,0.8080357142857143,0.5245535714285714,0.453125,0.53125,0.7098214285714286,573
6,acorn,./Data/acorn/2.jpg,./Data/acorn/2.png,0.24553571428571427,0.049107142857142856,0.6339285714285714,0.8928571428571429,0.43973214285714285,0.4709821428571429,0.3883928571428571,0.84375,573
7,acorn,./Data/acorn/8.jpg,./Data/acorn/8.png,0.38392857142857145,0.4419642857142857,0.65625,0.78125,0.5200892857142857,0.6116071428571428,0.27232142857142855,0.3392857142857143,573
8,acorn,./Data/acorn/9.jpg,./Data/acorn/9.png,0.29017857142857145,0.2544642857142857,0.6026785714285714,0.6607142857142857,0.4464285714285714,0.4575892857142857,0.31249999999999994,0.40625,573
9,acorn,./Data/acorn/5.jpg,./Data/acorn/5.png,0.33482142857142855,0.3482142857142857,0.7008928571428571,0.6428571428571429,0.5178571428571428,0.4955357142857143,0.36607142857142855,0.2946428571428572,573
0,snowman,./Data/snowman/4.jpg,./Data/snowman/4.png,0.12946428571428573,0.22321428571428573,0.8303571428571429,0.8839285714285714,0.4799107142857143,0.5535714285714286,0.7008928571428572,0.6607142857142857,574
1,snowman,./Data/snowman/10.jpg,./Data/snowman/10.png,0.4375,0.16517857142857142,0.9508928571428571,0.9955357142857143,0.6941964285714286,0.5803571428571429,0.5133928571428571,0.8303571428571429,574
2,snowman,./Data/snowman/6.jpg,./Data/snowman/6.png,0.13839285714285715,0.017857142857142856,0.8303571428571429,0.9553571428571429,0.484375,0.4866071428571429,0.6919642857142858,0.9375,574
3,snowman,./Data/snowman/7.jpg,./Data/snowman/7.png,0.34375,0.05803571428571429,0.6339285714285714,0.7901785714285714,0.4888392857142857,0.42410714285714285,0.2901785714285714,0.7321428571428571,574
4,snowman,./Data/snowman/3.jpg,./Data/snowman/3.png,0.36607142857142855,0.19196428571428573,0.7366071428571429,0.84375,0.5513392857142857,0.5178571428571429,0.37053571428571436,0.6517857142857143,574
5,snowman,./Data/snowman/1.jpg,./Data/snowman/1.png,0.1875,0.17410714285714285,0.4955357142857143,0.9598214285714286,0.34151785714285715,0.5669642857142857,0.3080357142857143,0.7857142857142858,574
6,snowman,./Data/snowman/2.jpg,./Data/snowman/2.png,0.044642857142857144,0.08928571428571429,0.5714285714285714,0.9955357142857143,0.30803571428571425,0.5424107142857143,0.5267857142857143,0.90625,574
7,snowman,./Data/snowman/8.jpg,./Data/snowman/8.png,0.20535714285714285,0.19642857142857142,0.7455357142857143,0.8973214285714286,0.4754464285714286,0.546875,0.5401785714285714,0.7008928571428572,574
8,snowman,./Data/snowman/9.jpg,./Data/snowman/9.png,0.3705357142857143,0.11160714285714286,0.6517857142857143,0.8883928571428571,0.5111607142857143,0.5,0.28125,0.7767857142857142,574
9,snowman,./Data/snowman/5.jpg,./Data/snowman/5.png,0.36160714285714285,0.08035714285714286,0.8169642857142857,0.9419642857142857,0.5892857142857143,0.5111607142857143,0.45535714285714285,0.8616071428571428,574
0,coffin,./Data/coffin/4.jpg,./Data/coffin/4.png,0.06696428571428571,0.3080357142857143,0.9598214285714286,0.9375,0.5133928571428572,0.6227678571428572,0.8928571428571429,0.6294642857142857,575
1,coffin,./Data/coffin/10.jpg,./Data/coffin/10.png,0.13392857142857142,0.18303571428571427,0.7321428571428571,0.7410714285714286,0.43303571428571425,0.46205357142857145,0.5982142857142857,0.5580357142857143,575
2,coffin,./Data/coffin/6.jpg,./Data/coffin/6.png,0.08035714285714286,0.10714285714285714,0.9285714285714286,0.8303571428571429,0.5044642857142857,0.46875,0.8482142857142857,0.7232142857142858,575
3,coffin,./Data/coffin/7.jpg,./Data/coffin/7.png,0.07142857142857142,0.21875,0.9598214285714286,0.7767857142857143,0.515625,0.49776785714285715,0.8883928571428572,0.5580357142857143,575
4,coffin,./Data/coffin/3.jpg,./Data/coffin/3.png,0.22321428571428573,0.20535714285714285,0.9508928571428571,0.7366071428571429,0.5870535714285714,0.4709821428571429,0.7276785714285714,0.53125,575
5,coffin,./Data/coffin/1.jpg,./Data/coffin/1.png,0.19196428571428573,0.06696428571428571,0.8392857142857143,0.9285714285714286,0.515625,0.49776785714285715,0.6473214285714286,0.8616071428571429,575
6,coffin,./Data/coffin/2.jpg,./Data/coffin/2.png,0.07142857142857142,0.24553571428571427,0.9330357142857143,0.8348214285714286,0.5022321428571429,0.5401785714285714,0.8616071428571429,0.5892857142857143,575
7,coffin,./Data/coffin/8.jpg,./Data/coffin/8.png,0.20982142857142858,0.21875,0.7857142857142857,0.9107142857142857,0.49776785714285715,0.5647321428571428,0.5758928571428571,0.6919642857142857,575
8,coffin,./Data/coffin/9.jpg,./Data/coffin/9.png,0.14732142857142858,0.17410714285714285,0.8348214285714286,0.96875,0.4910714285714286,0.5714285714285714,0.6875,0.7946428571428572,575
9,coffin,./Data/coffin/5.jpg,./Data/coffin/5.png,0.04017857142857143,0.25892857142857145,0.9732142857142857,0.9642857142857143,0.5066964285714286,0.6116071428571429,0.9330357142857143,0.7053571428571428,575
0,hamster,./Data/hamster/4.jpg,./Data/hamster/4.png,0.125,0.15625,0.5803571428571429,0.9151785714285714,0.35267857142857145,0.5357142857142857,0.4553571428571429,0.7589285714285714,576
1,hamster,./Data/hamster/10.jpg,./Data/hamster/10.png,0.5044642857142857,0.14285714285714285,0.9107142857142857,0.7901785714285714,0.7075892857142857,0.4665178571428571,0.40625,0.6473214285714286,576
2,hamster,./Data/hamster/6.jpg,./Data/hamster/6.png,0.3125,0.17410714285714285,0.65625,0.8482142857142857,0.484375,0.5111607142857143,0.34375,0.6741071428571428,576
3,hamster,./Data/hamster/7.jpg,./Data/hamster/7.png,0.26339285714285715,0.2544642857142857,0.75,0.7366071428571429,0.5066964285714286,0.4955357142857143,0.48660714285714285,0.4821428571428572,576
4,hamster,./Data/hamster/3.jpg,./Data/hamster/3.png,0.013392857142857142,0.20982142857142858,0.8080357142857143,0.9419642857142857,0.4107142857142857,0.5758928571428571,0.7946428571428572,0.7321428571428571,576
5,hamster,./Data/hamster/1.jpg,./Data/hamster/1.png,0.044642857142857144,0.08928571428571429,0.5848214285714286,0.9330357142857143,0.31473214285714285,0.5111607142857143,0.5401785714285715,0.84375,576
6,hamster,./Data/hamster/2.jpg,./Data/hamster/2.png,0.35267857142857145,0.11607142857142858,0.7723214285714286,0.6964285714285714,0.5625,0.40625,0.41964285714285715,0.5803571428571428,576
7,hamster,./Data/hamster/8.jpg,./Data/hamster/8.png,0.4642857142857143,0.21428571428571427,0.8973214285714286,0.6294642857142857,0.6808035714285714,0.421875,0.4330357142857143,0.4151785714285714,576
8,hamster,./Data/hamster/9.jpg,./Data/hamster/9.png,0.3705357142857143,0.10714285714285714,0.9017857142857143,0.7857142857142857,0.6361607142857143,0.4464285714285714,0.53125,0.6785714285714286,576
9,hamster,./Data/hamster/5.jpg,./Data/hamster/5.png,0.2544642857142857,0.06696428571428571,0.7767857142857143,0.9553571428571429,0.515625,0.5111607142857143,0.5223214285714286,0.8883928571428572,576
0,spark_plug,./Data/spark_plug/4.jpg,./Data/spark_plug/4.png,0.10267857142857142,0.3080357142857143,0.7991071428571429,0.6741071428571429,0.45089285714285715,0.4910714285714286,0.6964285714285715,0.3660714285714286,577
1,spark_plug,./Data/spark_plug/10.jpg,./Data/spark_plug/10.png,0.12946428571428573,0.45089285714285715,0.90625,0.6919642857142857,0.5178571428571429,0.5714285714285714,0.7767857142857143,0.24107142857142855,577
2,spark_plug,./Data/spark_plug/6.jpg,./Data/spark_plug/6.png,0.10714285714285714,0.07589285714285714,0.9107142857142857,0.9151785714285714,0.5089285714285714,0.49553571428571425,0.8035714285714286,0.8392857142857143,577
3,spark_plug,./Data/spark_plug/7.jpg,./Data/spark_plug/7.png,0.19642857142857142,0.23214285714285715,0.8035714285714286,0.8616071428571429,0.5,0.546875,0.6071428571428572,0.6294642857142858,577
4,spark_plug,./Data/spark_plug/3.jpg,./Data/spark_plug/3.png,0.3794642857142857,0.12053571428571429,0.6205357142857143,0.8794642857142857,0.5,0.5,0.2410714285714286,0.7589285714285714,577
5,spark_plug,./Data/spark_plug/1.jpg,./Data/spark_plug/1.png,0.12053571428571429,0.2544642857142857,0.8928571428571429,0.5133928571428571,0.5066964285714286,0.3839285714285714,0.7723214285714286,0.2589285714285714,577
6,spark_plug,./Data/spark_plug/2.jpg,./Data/spark_plug/2.png,0.41517857142857145,0.3169642857142857,0.6383928571428571,0.9955357142857143,0.5267857142857143,0.65625,0.22321428571428564,0.6785714285714286,577
7,spark_plug,./Data/spark_plug/8.jpg,./Data/spark_plug/8.png,0.22321428571428573,0.08482142857142858,0.7723214285714286,0.9107142857142857,0.49776785714285715,0.49776785714285715,0.5491071428571429,0.8258928571428571,577
8,spark_plug,./Data/spark_plug/9.jpg,./Data/spark_plug/9.png,0.04017857142857143,0.3482142857142857,0.9642857142857143,0.5982142857142857,0.5022321428571429,0.4732142857142857,0.9241071428571429,0.25,577
9,spark_plug,./Data/spark_plug/5.jpg,./Data/spark_plug/5.png,0.32589285714285715,0.16517857142857142,0.7455357142857143,0.9955357142857143,0.5357142857142857,0.5803571428571429,0.41964285714285715,0.8303571428571429,577
0,sandal,./Data/sandal/4.jpg,./Data/sandal/4.png,0.09375,0.17410714285714285,0.8973214285714286,0.875,0.4955357142857143,0.5245535714285714,0.8035714285714286,0.7008928571428572,578
1,sandal,./Data/sandal/10.jpg,./Data/sandal/10.png,0.07589285714285714,0.21875,0.9017857142857143,0.8125,0.4888392857142857,0.515625,0.8258928571428572,0.59375,578
2,sandal,./Data/sandal/6.jpg,./Data/sandal/6.png,0.22767857142857142,0.30357142857142855,0.8169642857142857,0.8883928571428571,0.5223214285714286,0.5959821428571428,0.5892857142857143,0.5848214285714286,578
3,sandal,./Data/sandal/7.jpg,./Data/sandal/7.png,0.10714285714285714,0.12946428571428573,0.8973214285714286,0.9017857142857143,0.5022321428571429,0.515625,0.7901785714285715,0.7723214285714286,578
4,sandal,./Data/sandal/3.jpg,./Data/sandal/3.png,0.14285714285714285,0.20982142857142858,0.8125,0.9642857142857143,0.4776785714285714,0.5870535714285714,0.6696428571428572,0.7544642857142857,578
5,sandal,./Data/sandal/1.jpg,./Data/sandal/1.png,0.07589285714285714,0.20089285714285715,0.9285714285714286,0.9017857142857143,0.5022321428571429,0.5513392857142857,0.8526785714285715,0.7008928571428572,578
6,sandal,./Data/sandal/2.jpg,./Data/sandal/2.png,0.026785714285714284,0.20535714285714285,0.9776785714285714,0.78125,0.5022321428571428,0.4933035714285714,0.9508928571428571,0.5758928571428572,578
